segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long
343,28188233,Jalan Mabes Hankam,primary,-6.304524243828128,106.88675012315875,-6.305577700000001,106.8894401
347,28189046,Jalan Raya Bogor,trunk,-6.310121499999999,106.86282,-6.306148863886999,106.86497324796878
348,28189046,Jalan Raya Bogor,trunk,-6.306148863886999,106.86497324796878,-6.302851999999998,106.86727240000002
353,28189050,Jalan Raya Bogor,trunk,-6.352709341314224,106.86177389273956,-6.356133900000001,106.8595499
355,28189072,Jalan Raya Bogor,trunk,-6.306761304754124,106.86499675612247,-6.3099722,106.8629916
357,28190473,Jalan Mega Kuningan Barat,tertiary,-6.2296753489392405,106.82461463794455,-6.226794399999999,106.8258006
378,28191691,,secondary,-6.229871499999999,106.8096393,-6.229863299999999,106.8098602
383,28192372,Jalan Sumenep,tertiary,-6.200581400000001,106.82558110000001,-6.2002779,106.825908
386,28192519,Jalan Purworejo,tertiary,-6.2024415,106.8279196,-6.202253300000001,106.8272792
393,28193047,Jalan Sunda Kelapa,tertiary,-6.200214999999999,106.8318391,-6.200172799999998,106.8318635
395,28193061,Jalan Pangerang Diponegoro,primary,-6.200671699999999,106.8435956,-6.20119773618887,106.83925896501783
397,28193061,Jalan Pangerang Diponegoro,primary,-6.200554194580582,106.83478801793436,-6.200214999999999,106.8318391
408,28193716,Jalan Pandeglang,tertiary,-6.2017166999999995,106.8348768,-6.204610300000001,106.8347866
422,28194765,Jalan Kapten Pierre Tendean,secondary,-6.240376045920645,106.82186055416173,-6.2400869,106.82443300000001
424,28194856,Jalan Kapten Pierre Tendean,primary,-6.240204100000001,106.8281511,-6.2403111,106.8231831
436,28197119,,primary,-6.221281599999999,106.8134056,-6.2209107,106.8108634
452,28198722,Mahakam 1,tertiary,-6.242800699999999,106.79825820000002,-6.245033200000001,106.7949845
453,28198742,Mahakam,tertiary,-6.245307099999999,106.7940185,-6.245732999999999,106.7951171
456,28198928,Jalan Kyai Maja,primary,-6.240425228432762,106.79353473137178,-6.239951999999999,106.7985579
458,28198977,Jalan Bumi,tertiary,-6.2361857999999994,106.7894241,-6.2411854,106.7898385
461,28199124,Gandaria 3,secondary,-6.241815000000001,106.7902884,-6.241893899999999,106.7878277
466,28207201,KH Ahmad Dahlan,secondary,-6.242001800000001,106.79167180000002,-6.246510902999493,106.79199818030257
474,28207874,Cikajang,tertiary,-6.243254899999999,106.8080338,-6.2390178999999995,106.81057
488,28215490,,primary,-6.2032911,106.82276370000001,-6.204228100000001,106.8229865
489,28215498,,primary,-6.204228100000001,106.8229865,-6.2047459,106.8225576
508,28216274,Jalan H. Agus Salim,primary,-6.180720400000002,106.8244583,-6.183225400000001,106.8247093
514,28218848,Jalan Farmasi,tertiary,-6.2107638,106.8080692,-6.2129101,106.8086647
532,28224966,Jalan Setia Budi III,secondary,-6.2076285,106.827054,-6.2073042,106.8242817
542,28229175,Jalan Pejompongan,primary,-6.203861300000001,106.8050801,-6.203996499999998,106.801351
544,28229362,Jalan Jendral Gatot Subroto,primary,-6.203907399999999,106.8016291,-6.2053753999999985,106.80181420000001
550,28246139,Sudirman Central Business District,secondary,-6.2222585,106.8092171,-6.2232555000000005,106.8098552
557,28257250,Jalan Danau Sunter Utara,primary,-6.138431124266038,106.86576193354031,-6.137264499999999,106.8720345
581,28259950,Darmawangsa 6,tertiary,-6.254765099999998,106.8015399,-6.252473999999999,106.8011295
585,28260381,,primary,-6.229619899999999,106.800353,-6.229565200000001,106.8000592
586,28275232,Jalan Tebah,tertiary,-6.239095299999999,106.7918531,-6.2393171,106.7902224
592,28415937,Sekolah Duta Raya,secondary,-6.282052588264368,106.78514466451092,-6.2842409,106.7873157
598,28416952,Duta Niaga Raya,tertiary,-6.287204999999998,106.7797619,-6.2891248,106.7829979
606,28419996,Prapanca,tertiary,-6.2562871,106.8013038,-6.256285800000001,106.80068700000001
608,28420283,Darmawangsa 13,tertiary,-6.257575199999999,106.8006289,-6.257794599999999,106.7971054
619,28523748,Jalan Tebet Barat Dalam IV,tertiary,-6.237039799999997,106.8471471,-6.237364900000002,106.844483
621,28523814,Jalan Halimun Raya,tertiary,-6.205277899999999,106.833954,-6.208368199999998,106.83233790000001
629,28534184,Jalan Manggarai Utara II,tertiary,-6.210121424369652,106.85259442062012,-6.211944699999999,106.85587700000002
630,28678418,Jalan Latuharhari SH,tertiary,-6.2035384,106.8290209,-6.2025936,106.8280283
638,28678752,Jalan Prambanan,tertiary,-6.199569800000001,106.84750430000001,-6.2000764,106.848081
646,28683571,Jalan Yusuf Adiwinata,tertiary,-6.194193099999998,106.8254904,-6.194088499999999,106.8251567
649,28696661,Jalan Gereja Theresia,tertiary,-6.187872099999998,106.8251611,-6.1913392,106.8283949
653,28696685,Jalan Maluku,tertiary,-6.191326999999999,106.8251281,-6.192550099999999,106.8270549
657,28696755,Jalan Bliton,tertiary,-6.190495799999998,106.8239225,-6.192356299999999,106.8239348
662,28696808,Jalan Kebon Sirih Barat II,tertiary,-6.184741,106.8274076,-6.1829917000000005,106.827608
689,28704893,Jalan Medan Merdeka Selatan,primary,-6.180377299999999,106.8231235,-6.180316642041196,106.82762595485772
692,28704914,,primary,-6.180383699999999,106.8315301,-6.179243599999998,106.83126780000002
696,28705549,,secondary,-6.167782699999998,106.8316425,-6.1680432,106.8315887
717,28715798,Jalan Sukarjo Wiryopranoto,secondary,-6.1605209718879035,106.823571565073,-6.1616864,106.8266881
723,28715915,Jalan Gunung Sahari Raya,primary,-6.1607659482461745,106.83766235950652,-6.156386443419844,106.83654336878567
726,28715915,Jalan Gunung Sahari Raya,primary,-6.147635292398063,106.8342762853792,-6.143194399861086,106.83368479063829
734,28715955,Jalan Salemba Raya,secondary,-6.196199331408351,106.85065844987646,-6.199389700000001,106.8540498
748,28745802,Pluit Barat Raya,secondary,-6.117754400000001,106.78474300000002,-6.1157402,106.7852079
749,28755877,Jalan Ring Road Bojong - Cengkareng,trunk,-6.170851199999999,106.7282938,-6.175361235155838,106.72860942270091
754,28756048,Tenggiri,tertiary,-6.114884599999998,106.8798198,-6.111597799999999,106.8829632
777,28760109,Jalan Kramat Kwitang III,tertiary,-6.184845700000001,106.8388514,-6.186485199999999,106.8414972
793,28761296,,secondary,-6.190374499999999,106.7239444,-6.190943999999999,106.72404520000002
805,28765423,Jalan Matraman Raya,primary,-6.207709542086416,106.85882399507007,-6.203495194039724,106.85719077156564
813,28767212,Jalan Ahmad Yani,trunk,-6.183142676301097,106.87556949367645,-6.1786273374199165,106.87578938259544
827,28773406,Jalan Kalibaru Barat Raya,tertiary,-6.170562711752078,106.84616998998217,-6.167388593542764,106.84938452678621
835,28773415,Jalan Baladewa,tertiary,-6.177326300000001,106.8517801,-6.1771316,106.8480062
838,28773422,Jalan Kramat Pulo,tertiary,-6.1779169,106.8431596,-6.181871359141226,106.84534273256779
850,28774450,Jalan Perintis Kemerdekaan,trunk,-6.166342299999999,106.8791145,-6.168236113698285,106.8831736930189
858,28774457,Jalan Raya Kayu Putih,secondary,-6.1784862,106.892724,-6.1834355,106.891458
865,28775345,Jalan Pemuda,primary,-6.19321210642559,106.88422323542854,-6.193341301532563,106.8887369096422
888,28775415,Jalan Rawamangun Muka Raya,tertiary,-6.196894770059158,106.87882768050879,-6.1966909999999995,106.8828562
894,28779866,Jalan Bendungan Jati Luhur,tertiary,-6.2137739,106.811378,-6.211702899999998,106.8110262
911,28780858,Jalan Cidurian,tertiary,-6.1951644,106.8413388,-6.194602799999999,106.8428601
918,28783062,Jalan Letjen MT Haryono,primary,-6.245996299999999,106.8719375,-6.246614799999998,106.8740068
927,28788729,Jalan Raya Bogor,trunk,-6.268145132046768,106.86626926020816,-6.272288887415705,106.86721222993583
929,28788729,Jalan Raya Bogor,trunk,-6.276467426067601,106.86861154647755,-6.280234038992021,106.87110538430787
935,28788839,Jalan Dukuh Patra,tertiary,-6.2389293,106.8344213,-6.238739799999999,106.8340273
939,28789341,Jalan Layang Permata Hijau,tertiary,-6.223531199999999,106.7911825,-6.2226241,106.7891001
945,28790709,Kemukus,secondary,-6.1331719,106.8145806,-6.134659499999998,106.8148242
949,28790825,Kali Besar Timur 3,secondary,-6.1335565999999995,106.81346320000002,-6.134136299999998,106.8115087
952,28791096,Pintu Besar Utara,tertiary,-6.136641999999999,106.8132486,-6.1364415,106.8131902
981,28799352,Jalan Jendral Gatot Subroto,primary,-6.215260983437813,106.809281779454,-6.21179984099219,106.8064193011881
987,28808588,Jalan Tiang Bendera V,tertiary,-6.1350228,106.8079353,-6.1320474,106.8071949
991,28808785,Jalan Tiang Bendera Raya,tertiary,-6.1320474,106.8071949,-6.1310133,106.81021540000002
1000,28808826,Jalan Petongkangan,tertiary,-6.1391424,106.8113066,-6.1399140999999995,106.8079436
1001,28808828,Jalan Perniagaan Barat,tertiary,-6.1386088999999995,106.8078501,-6.141580000000001,106.8080031
1009,28809051,Jalan Letjen S. Parman,primary,-6.173466189575278,106.7906855635353,-6.176585884668871,106.79395323125374
1023,28809533,Jalan DI Panjaitan,primary,-6.215417799999998,106.87399740000001,-6.2146581,106.8739656
1039,28828337,Teluk Gong Raya,secondary,-6.1373660999999995,106.7908644,-6.137194599999998,106.7928815
1045,28835432,Jalan Jati Waringin,primary,-6.2570199,106.9100075,-6.256189899999999,106.909867
1061,28847137,Jalan Prof. Dr. Satrio,primary,-6.225045314902753,106.84179497150883,-6.225466693114665,106.83730146851309
1063,28847140,,primary,-6.2235723,106.8462943,-6.223529,106.8482423
1082,28850068,,primary,-6.223677699999998,106.8473699,-6.224347900000001,106.8447883
1087,28850181,Jalan Persada Raya,tertiary,-6.2283212,106.8455799,-6.2281568,106.8420021
1088,28850194,,primary,-6.2238543,106.8505275,-6.2238684,106.8475873
1089,28850200,,primary,-6.223294899999998,106.8476529,-6.2236144,106.8501788
1095,28850270,,primary,-6.2250972,106.8555923,-6.2251651999999975,106.8579288
1108,28851155,Jalan Basuki Rahmat,primary,-6.2252614,106.8746855,-6.2246475000000006,106.8720149
1126,28867677,Plumpang Raya,secondary,-6.130399140639706,106.91602861905221,-6.129011,106.9178203
1131,28867694,Kramat Jaya,secondary,-6.1262733941131335,106.9169389536191,-6.128652599999999,106.9177859
1155,28909835,Jalan Kemanggisan Utama,secondary,-6.189826808831243,106.79219372592719,-6.189558,106.795156
1182,28932371,Jalan Citarum,tertiary,-6.176800899999999,106.8085777,-6.1823015,106.8106283
1192,28948425,Jalan Kebon Kacang V,tertiary,-6.1900683999999995,106.8188044,-6.1901796,106.81524700000001
1208,28969770,Pinangsia Timur,tertiary,-6.1379212999999995,106.81630990000001,-6.1408748,106.817429
1212,28969794,Jalan Mangga Besar III,tertiary,-6.146861299999999,106.8191041,-6.1495038,106.8193939
1214,28969849,Jalan Mangga Dua Dalam,tertiary,-6.1362558,106.8258673,-6.138881400000001,106.82576280000002
1226,28973780,Daan Mogot,trunk,-6.153467300000003,106.7248553,-6.154542200000001,106.7294113
1235,29020427,,tertiary,-6.2256526,106.7889978,-6.2306749,106.7861759
1239,29029379,Pulo Kenanga,tertiary,-6.213055299999999,106.7938149,-6.214399200000001,106.7912614
1257,29080897,Jalan Flamboyan I,tertiary,-6.2309816,106.8411143,-6.231138,106.84004510000001
1260,29080908,Jalan Masjid An Nur,tertiary,-6.234370500000001,106.8436288,-6.2373202,106.840414
1285,29174173,Laks. Yos Sudarso,trunk,-6.128201958456668,106.89391795187062,-6.132657335379379,106.89343181889939
1299,29276911,Jalan Jenderal Gatot Subroto,trunk,-6.227319126330662,106.818062187981,-6.231007959426453,106.82065260238173
1302,29276911,Jalan Jenderal Gatot Subroto,trunk,-6.236741317018824,106.82748645069853,-6.23914423640697,106.83131109770059
1307,29276927,Jalan H. R. Rasuna Said,primary,-6.236535400000001,106.827565,-6.236876299999999,106.8277029
1326,29308255,Muara Baru,tertiary,-6.116143191722891,106.80311321071343,-6.111654953506393,106.80257115570274
1329,29308268,Pluit Selatan Raya,secondary,-6.124628199999999,106.7798352,-6.125442838682232,106.78427808495717
1331,29308268,Pluit Selatan Raya,secondary,-6.126262721300264,106.78871947362029,-6.125498199999998,106.7918027
1346,29317180,Pluit Selatan 1,tertiary,-6.125524299999999,106.7881179,-6.124803399999999,106.79174010000001
1367,29416270,Jalan Jendral Gatot Subroto,primary,-6.2402498999999985,106.8332748,-6.2407717,106.8353126
1390,29449401,Jalan Langit - langit,tertiary,-6.187784699999999,106.8809534,-6.187315399999999,106.88281330000001
1411,29497215,Jalan Cipinang Kebembem,tertiary,-6.2117515999999995,106.8825194,-6.2118364999999995,106.8882044
1416,29671066,Jalan Radin Inten II,secondary,-6.247660599999998,106.919876,-6.243210284168402,106.92023927818957
1426,29687792,,secondary,-6.2125491,106.941472,-6.212316199999998,106.94146770000002
1437,29784012,Jalan Cempaka Putih Raya,tertiary,-6.176105956967653,106.86141685405184,-6.176164899999998,106.8641089
1438,29787971,Jalan Cempaka Putih Tengah,tertiary,-6.1714196999999995,106.8708559,-6.173296629564812,106.86674686053396
1440,29788061,Jalan Cempaka Putih Tengah XVII,tertiary,-6.1743455,106.8734266,-6.173953,106.8680048
1444,29796022,Jalan Cempaka Putih Tengah XXXIII,tertiary,-6.172043699999998,106.873852,-6.169672200000001,106.8740224
1445,29796072,Jalan Cempaka Putih Tengah XXX,tertiary,-6.172043699999998,106.873852,-6.1687873,106.87054750000001
1454,29845712,Jalan Percetakan Negara,secondary,-6.1886908885019105,106.86219268361334,-6.190406411474972,106.85808583426498
1480,29958014,Jalan Utan Kayu Raya,tertiary,-6.193650600000001,106.8624289,-6.1944818,106.86861500000002
1481,29968381,,secondary,-6.196960399999999,106.8740704,-6.196994699999999,106.874314
1491,29972185,,tertiary,-6.214722199999999,106.8729844,-6.215090899999999,106.8730177
1492,29972334,Jalan Tegalan,tertiary,-6.201733899999999,106.8589209,-6.2025687,106.8570656
1526,30027041,Jalan Sungai Landak,primary,-6.109969499999998,106.9532633,-6.110261043436917,106.94876485502209
1529,30035336,Menteng,tertiary,-6.1128830999999995,106.9110918,-6.1131801999999995,106.9171851
1530,30035339,Mangga,tertiary,-6.1128830999999995,106.9110918,-6.117397693047077,106.91088399959229
1534,30035463,Pinang,tertiary,-6.1123493,106.9031152,-6.115148,106.903175
1546,30040142,Sungai Bambu 6,tertiary,-6.1278683,106.8852897,-6.129496299999999,106.8855049
1561,30063590,,tertiary,-6.130061199999999,106.8294962,-6.129953299999999,106.8301628
1566,30066190,Cengkeh,secondary,-6.1308034000000005,106.8120727,-6.133602999999998,106.8128862
1576,30066568,Jalan Krendang Barat I,tertiary,-6.151415199999999,106.8040932,-6.150607799999999,106.8013941
1577,30066572,Jalan Krendang Selatan,tertiary,-6.151415199999999,106.8040932,-6.1539397,106.8016705
1587,30090661,Karya Barat 3,tertiary,-6.159479999999998,106.7726445,-6.1609074999999995,106.7780328
1606,30105862,Kapuk Muara,secondary,-6.1414593,106.77508320000001,-6.138678499999999,106.775607
1607,30105928,Jalan Kapuk Poglar,tertiary,-6.1459314,106.7742497,-6.149776603964779,106.77194011218819
1609,30105928,Jalan Kapuk Poglar,tertiary,-6.153763373374819,106.76984061023587,-6.1576802,106.76750060000002
1622,30108648,Jelambar Barat,tertiary,-6.147786161553804,106.7846503195615,-6.1507633,106.7849743
1635,30112103,Hadiah 1,tertiary,-6.161579499999999,106.7793846,-6.1617502,106.78556440000001
1637,30112297,Hadiah,tertiary,-6.1617193,106.7846631,-6.165418999999999,106.78403
1642,30124879,Perdana,tertiary,-6.1517873,106.77652,-6.152271199999999,106.7714499
1644,30125007,Karya,tertiary,-6.163283299999998,106.7751765,-6.1604702,106.776284
1654,30125997,Tanjung Duren Raya,secondary,-6.178349381458273,106.78369807721086,-6.1846687,106.7832008
1662,30142324,Tanjung Duren Barat,tertiary,-6.173869999999998,106.7799747,-6.178348100000001,106.7800149
1666,30142802,Jalan Budi Raya,secondary,-6.185368699999999,106.78346070000002,-6.189771407886778,106.78281548107554
1669,30159065,Jalan Duri Kepa Raya,tertiary,-6.1860008,106.775246,-6.187840699999999,106.775372
1678,30176875,Jalan Anggrek Neli Murni,tertiary,-6.1853726322224425,106.79484169657958,-6.181532,106.7964718
1680,30177553,Jalan Arjuna Selatan,secondary,-6.1902992999999995,106.7685592,-6.189085944810402,106.77285002139443
1682,30177553,Jalan Arjuna Selatan,secondary,-6.1874712832580085,106.77706938858628,-6.1855204,106.7826081
1699,30294038,Limo,tertiary,-6.225755999999999,106.7886576,-6.225333400000001,106.7878905
1702,30294118,,tertiary,-6.222840999999999,106.7852372,-6.226407,106.7844696
1713,30371816,,primary,-6.193332399999998,106.7432136,-6.1932997,106.7434992
1719,30734909,Jalan Basmol Raya Pasar Kemiri,tertiary,-6.16199080650357,106.75158307431114,-6.165160999999999,106.749089
1727,30758883,Jalan Palapa Raya,tertiary,-6.178979599999998,106.7636132,-6.181728199999999,106.7633689
1746,30876703,Kembangan Utara,tertiary,-6.175911148438787,106.73397326838231,-6.179822864940939,106.73418945267716
1758,30880067,Puri Molek Barat,tertiary,-6.189888099999998,106.7339684,-6.1883341,106.7354535
1763,30880148,Jalan Raya Kembangan Selatan,tertiary,-6.190374499999999,106.7239444,-6.1865524638736575,106.72540495619948
1764,30880148,Jalan Raya Kembangan Selatan,tertiary,-6.1865524638736575,106.72540495619948,-6.185069799999999,106.7296481
1768,30880407,,tertiary,-6.1949798,106.7395161,-6.1987511,106.73951620000001
1770,30880896,Safir Raya,tertiary,-6.193393864981967,106.73327873258728,-6.191908548637182,106.73718840888732
1776,30970494,Jalan Aries Utama I,tertiary,-6.195200399999999,106.7513072,-6.195191,106.74774860000001
1778,30994194,Jalan H. Muchtar,tertiary,-6.2200963,106.7374587,-6.224571708221294,106.73765492178745
1785,31043222,Pantai Indah Utara 1,tertiary,-6.120901446455912,106.75940932045137,-6.120960200000001,106.75608430000001
1797,31085541,Kapuk Muara,tertiary,-6.134213270478548,106.77555528548632,-6.131903500000003,106.7752754
1807,31226653,,secondary,-6.133497399999999,106.80071310000001,-6.1335641,106.799453
1811,31250174,Jalan Pekojan,tertiary,-6.1414737,106.8062181,-6.1404493,106.8065126
1817,31250253,,trunk,-6.132016799999999,106.8224616,-6.131710899999997,106.8223993
1823,31255678,Jalan Pasar Baru Timur,tertiary,-6.163670199999999,106.8379318,-6.159405499999999,106.836984
1836,31295274,Jalan AM Sangaji,tertiary,-6.160586199999999,106.812019,-6.1654292,106.8133339
1838,31295290,Jalan Kesehatan,tertiary,-6.17468556193119,106.81574961146416,-6.1778035,106.8156802
1845,31337159,Dr. Semeru 1,tertiary,-6.158649499999998,106.7964827,-6.158546799999999,106.79196110000001
1851,31440003,Jalan Sawah Besar I,tertiary,-6.158442199999999,106.8201173,-6.159493500000001,106.8202893
1855,31446268,Jalan Tamansari XI,tertiary,-6.1502024,106.82464680000001,-6.149878199999999,106.8268283
1857,31446425,Jalan Mangga Besar VIII,tertiary,-6.150870809018391,106.82581369819148,-6.148618,106.8255797
1869,31451239,Jalan Pangeran Jayakarta,tertiary,-6.144718200000001,106.8323693,-6.1450565,106.8321672
1877,31474152,Jalan Rusa Raya,tertiary,-6.218248199999998,106.8496366,-6.218057099999999,106.8484612
1888,31505779,Jalan Bukit Duri Utara,tertiary,-6.216669999999999,106.8549589,-6.218427960681291,106.85888388908059
1890,31505780,Jalan Manggarai Selatan II,tertiary,-6.216669999999999,106.8549589,-6.213991499999998,106.8541324
1892,31507241,Jalan Sawo Kecik,tertiary,-6.2219157,106.8554251,-6.224981999999999,106.8551079
1900,31536912,Jalan Jatinegara Timur IV,tertiary,-6.2220030999999985,106.8695859,-6.2221278,106.8693607
1907,31537295,Jalan Otista III,tertiary,-6.2318720999999995,106.8749568,-6.2316270000000005,106.8713004
1913,31560157,Jalan Bonang,tertiary,-6.2046319,106.8459512,-6.202560099999999,106.8481298
1916,31563127,,tertiary,-6.3106054,106.8161226,-6.3160010999999985,106.8163209
1947,31661930,Jalan Pancoran Barat,tertiary,-6.250004,106.8410324,-6.250016,106.8426012
1958,31758713,Jalan Bangka Raya,secondary,-6.250907994749481,106.81446452492087,-6.246500540488244,106.81539498477596
1961,31769270,Jalan Kemang Selatan VIII,tertiary,-6.267478700000001,106.8157657,-6.2671494999999995,106.8131375
1985,31808006,Jalan Pangeran Antasari,primary,-6.270472429318215,106.80876351099305,-6.2749866368517,106.80867010079929
1989,31808008,Jalan Pangeran Antasari,primary,-6.285100899802988,106.80714813596117,-6.2794046,106.8074263
2001,31812792,Jalan Pattimura,primary,-6.229462,106.8006606,-6.2339052210483175,106.80086749179351
2006,31813163,Jalan Pattimura,primary,-6.235524019809038,106.80147007769595,-6.2294691,106.8000941
2012,31813215,,secondary,-6.231314899999999,106.80062430000001,-6.231320099999999,106.8007028
2016,31813353,Darmawangsa Raya,tertiary,-6.254810299999997,106.7972105,-6.254810400000001,106.79730980000001
2017,31814713,Jalan RS Fatmawati,primary,-6.257856699999999,106.7970102,-6.262352632644791,106.79683186554747
2026,31814826,Jalan Pondok Labu Raya,secondary,-6.311447492799126,106.7935704711052,-6.305434400000001,106.7941689
2048,31822470,Pangkalan Jati 2,secondary,-6.3204902,106.7936825,-6.3157664,106.7931832
2079,31880278,Jalan Kemajuan,tertiary,-6.24071805730847,106.75444172751769,-6.2426074,106.7520048
2089,31891163,Jalan Swadarma Raya,secondary,-6.233066555587989,106.76069847269318,-6.22854743021987,106.7605863836382
2094,31891607,Jalan Srengseng Raya,tertiary,-6.208529882885034,106.75879215300698,-6.204486499999999,106.7580226
2095,31891835,Jalan Sabar,tertiary,-6.2367333,106.7526063,-6.2411483,106.7524767
2106,31956492,Jalan Kamal Raya,secondary,-6.1333617999999985,106.7299445,-6.129862603817743,106.72712504183664
2116,32058664,Merawan Raya,secondary,-6.3220699,106.7837619,-6.317484600000001,106.7834079
2118,32077299,,secondary,-6.263654000000001,106.7837332,-6.2637999,106.7834529
2129,32080503,Jalan Terogong Raya,tertiary,-6.284254299999999,106.7874809,-6.282919497384129,106.79129119396626
2142,32122366,Jalan H. Saidi IV,tertiary,-6.269521700000001,106.80631900000002,-6.266192499999999,106.8063432
2149,32123041,Letjen Soepeno,primary,-6.218953499999998,106.7785058,-6.221030570998786,106.78251755091344
2154,32123131,jalan kebayoran lama,secondary,-6.227994215893256,106.77844171883363,-6.231829139263937,106.78023486578793
2161,32123829,,primary,-6.158337199999998,106.7631095,-6.158707199999999,106.7630972
2166,32171248,,secondary,-6.263020000000001,106.8308779,-6.263090899999999,106.830644
2167,32171277,Jalan Buncit Raya,primary,-6.262850999999999,106.8305465,-6.2673064644404235,106.83087836236949
2173,32171286,Jalan Mampang Prapatan Raya (Warung Buncit),primary,-6.254584830455975,106.8273867668726,-6.2501493746597445,106.82653522544126
2177,32171591,Siaga Raya,secondary,-6.273456844889442,106.83926950747423,-6.275544699999999,106.8415998
