segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long
2106,218590473,Itire Road,secondary,6.5086466000000005,3.3684189,6.509973695208825,3.3642605311016913
2110,220632707,,secondary,6.459479299999999,3.2122834000000005,6.457183193870426,3.20840754131909
2111,220632707,,secondary,6.457183193870426,3.20840754131909,6.457587061954726,3.2042558132153323
2127,220652178,,secondary,6.475065128847995,3.172853712500105,6.474665860412482,3.1683558688280407
2131,220652178,,secondary,6.477770501529951,3.1553559822912995,6.477505918582855,3.1509394222913514
2132,220652178,,secondary,6.477505918582855,3.1509394222913514,6.477880914001066,3.1465026912949483
2134,220738099,,secondary,6.634962899999999,3.3018564,6.63775883058693,3.298308063578153
2140,220738099,,secondary,6.648315666047365,3.2988129129709964,6.649557400000001,3.3040431
2142,221600790,Ogudu Road,secondary,6.586488016324368,3.3836669451815258,6.58215266936313,3.3848012585810943
2146,221600798,Ogudu Road,secondary,6.5732872,3.3954854000000005,6.575382228972756,3.391483801740723
2147,221600798,Ogudu Road,secondary,6.575382228972756,3.391483801740723,6.578292726950397,3.3880845348489865
2148,221600798,Ogudu Road,secondary,6.578292726950397,3.3880845348489865,6.58164857042231,3.3850663503145793
2153,221871386,,secondary,6.5733003,3.3955106000000006,6.5733003,3.3955106000000006
2154,223403405,,secondary,6.587254199999999,3.3990022,6.5872854,3.3987469999999997
2155,223403407,,secondary,6.5872854,3.3987469999999997,6.587134000000001,3.3989035
2156,223403411,,secondary,6.587346400000001,3.3985676999999996,6.5872854,3.3987469999999997
2161,223533477,Demurin Street,secondary,6.597593999999998,3.388874,6.597214699999999,3.3952673
2163,223533483,,secondary,6.586076200000001,3.3933294000000003,6.587346400000001,3.3985676999999996
2165,223533492,Demurin Street,secondary,6.5976143999999985,3.3887522000000003,6.597593999999998,3.388874
2166,223633572,,tertiary,6.617054699999996,3.3649265,6.6156345000000005,3.3629999999999995
2167,223633573,Dr. Nurudeen Olowopopo Drive,secondary,6.617060099999999,3.3650820999999995,6.621388806499803,3.363804011339167
2171,223672737,Oriola Street,tertiary,6.5926761,3.3930209,6.5913275,3.3968869999999995
2174,223672747,,tertiary,6.5972027,3.3917017,6.592906100000001,3.3930087
2176,224737343,,tertiary,6.6051549,3.3981549,6.6063642,3.3988790999999994
2178,224737347,,tertiary,6.606561799999999,3.3990156,6.606561799999999,3.3990156
2180,231644576,Ikorodu Road,trunk,6.6055268,3.4065835,6.603873199999999,3.4032028999999997
2184,231644580,Ikorodu Road,trunk,6.6056465,3.4067812000000006,6.609140996067102,3.409652799080764
2185,231644580,Ikorodu Road,trunk,6.609140996067102,3.409652799080764,6.611656649151539,3.413354955218995
2187,231644580,Ikorodu Road,trunk,6.612021658207073,3.4178099644778928,6.60996052912866,3.4218346048879003
2189,231644580,Ikorodu Road,trunk,6.608940148470567,3.426092099981252,6.609554349755608,3.430573258486559
2195,231644584,Ikorodu Road,trunk,6.6130545000000005,3.442014,6.612799900000001,3.4418336
2201,231644587,Ikorodu Road,trunk,6.6202878,3.4503688000000006,6.6204072,3.4505136999999992
2202,239554385,,secondary,6.4210002999999976,2.7075928,6.420221716014495,2.7120337065411633
2206,239554385,,secondary,6.419252052373684,2.725357771712426,6.417847653001731,2.7296388275523604
2207,239554385,,secondary,6.417847653001731,2.7296388275523604,6.417459099103047,2.7341306616495067
2209,239554385,,secondary,6.418615171575182,2.7384558857804633,6.4194103208621,2.7429029287971174
2215,239554385,,secondary,6.420136382800328,2.765378623768296,6.421061115567702,2.7697944500155343
2216,239554385,,secondary,6.421061115567702,2.7697944500155343,6.421971741917341,2.7742153155878957
2221,239554385,,secondary,6.424140302548818,2.7920922695069055,6.424555999060508,2.796555085244927
2223,239554385,,secondary,6.424661830375533,2.8009547814646814,6.426395785590795,2.805102064350879
2230,239554385,,secondary,6.430635058672856,2.8311279490140198,6.4293227228444465,2.835444617976918
2239,264916670,,primary,6.4742777,3.363745,6.478324938345451,3.365704593969384
2240,264916670,,primary,6.478324938345451,3.365704593969384,6.480447600000001,3.3678981000000006
2246,264916672,,primary,6.465795807313738,3.3638041292598757,6.45986,3.3640513
2247,264916673,,primary,6.476405099999999,3.3641035000000006,6.475383299999998,3.3635826
2248,264916675,,primary,6.459860000000001,3.3644782999999996,6.4566349,3.3653088
2249,264916682,,primary,6.4269999,2.8911994000000005,6.427319000000001,2.8911321
2258,279848224,Lagos-Badagry Expressway,primary,6.4750226,3.3392020000000002,6.4745358,3.3385402999999996
2259,279848225,Lagos-Badagry Expressway,primary,6.4743688,3.3386402,6.474891999999998,3.3393966
2262,279848226,Lagos-Badagry Expressway,primary,6.46924711982725,3.3312051800824283,6.466621590414172,3.327523130295299
2271,279848227,Lagos-Badagry Expressway,primary,6.479057376104676,3.3518771072001305,6.478843775698041,3.356393989798654
2273,280385616,Lawanson Road,secondary,6.512521800000001,3.334247,6.512929299999998,3.3341803999999997
2280,280398135,Akerele Road,secondary,6.503373,3.3585309999999997,6.505391500000001,3.3547047999999995
2282,280398137,Babs Animashaun Street,secondary,6.491424900000001,3.348669,6.488694699999998,3.348646
2283,280398138,Bode Thomas Street,secondary,6.488219400000001,3.3613591,6.4883203,3.3611160000000004
2293,280570895,Gaskiya College Road,secondary,6.466610299999998,3.3556871999999998,6.4666103,3.3552451000000003
2297,280570909,,primary,6.477682837888914,3.3645727745139125,6.4746859,3.3632195000000005
2298,280570911,,primary,6.480447600000001,3.3678981000000006,6.480452799999999,3.3680451000000002
2302,282181607,,primary,6.64790505649815,3.8322291451003454,6.649765560279882,3.8281136894377736
2310,282181610,Old Lagos Road,primary,6.678685267177534,3.7997935574056525,6.67424715029442,3.800307049583647
2317,282181612,,primary,6.6615009128524365,3.808655911517777,6.6589428466931375,3.8049264314525892
