id,segment_id,osm_id,osm_name,osm_type,start_lat,start_long,end_lat,end_long,gsv_metadata,copyright,date,location,pano_id,status,url_img0,url_img90,url_img180,url_img270
27,209,22094392,,secondary,-6.2268492,106.806707,-6.2255809,106.8089731,"{u'date': u'2017-01', u'status': u'OK', u'location': {u'lat': -6.22682706411, u'lng': 106.806718619}, u'copyright': u'© 2017 Google', u'pano_id': u'-PZnPs7AHUKDCEwLccHElQ'}",© 2017 Google,2017-01,"{u'lat': -6.22682706411, u'lng': 106.806718619}",-PZnPs7AHUKDCEwLccHElQ,OK,jakarta/img0_0027.jpg,jakarta/img90_0027.jpg,jakarta/img180_0027.jpg,jakarta/img270_0027.jpg
28,216,24269470,Pegangsaan Dua,secondary,-6.182758,106.9185389,-6.17824443076,106.918286937,"{u'date': u'2016-12', u'status': u'OK', u'location': {u'lat': -6.1827656443, u'lng': 106.918555962}, u'copyright': u'© 2017 Google', u'pano_id': u'6K3dzNX35e7lLCu2a6CR4w'}",© 2017 Google,2016-12,"{u'lat': -6.1827656443, u'lng': 106.918555962}",6K3dzNX35e7lLCu2a6CR4w,OK,jakarta/img0_0028.jpg,jakarta/img90_0028.jpg,jakarta/img180_0028.jpg,jakarta/img270_0028.jpg
29,224,25321256,Jalan Cilandak KKO,secondary,-6.30588620207,106.814012071,-6.3107573,106.8137888,"{u'date': u'2017-01', u'status': u'OK', u'location': {u'lat': -6.30586729488, u'lng': 106.814019836}, u'copyright': u'© 2017 Google', u'pano_id': u'i9Go_KqmgACbZxQwKNJukw'}",© 2017 Google,2017-01,"{u'lat': -6.30586729488, u'lng': 106.814019836}",i9Go_KqmgACbZxQwKNJukw,OK,jakarta/img0_0029.jpg,jakarta/img90_0029.jpg,jakarta/img180_0029.jpg,jakarta/img270_0029.jpg
30,226,27534397,Jalan Jend. Pol. RS. Soekanto,primary,-6.22684637853,106.938917313,-6.22747126556,106.934448984,"{u'date': u'2017-01', u'status': u'OK', u'location': {u'lat': -6.22685161086, u'lng': 106.938900733}, u'copyright': u'© 2017 Google', u'pano_id': u'wzIYn0gsP3WWYnqPUKvcrg'}",© 2017 Google,2017-01,"{u'lat': -6.22685161086, u'lng': 106.938900733}",wzIYn0gsP3WWYnqPUKvcrg,OK,jakarta/img0_0030.jpg,jakarta/img90_0030.jpg,jakarta/img180_0030.jpg,jakarta/img270_0030.jpg
31,233,27534512,Jalan Mawar Merah Raya,tertiary,-6.2201068,106.9390831,-6.224312,106.9378743,"{u'date': u'2017-01', u'status': u'OK', u'location': {u'lat': -6.2201396, u'lng': 106.9390661}, u'copyright': u'© 2017 Google', u'pano_id': u'1xrBKdRUmn_Fl3zGUrhjYw'}",© 2017 Google,2017-01,"{u'lat': -6.2201396, u'lng': 106.9390661}",1xrBKdRUmn_Fl3zGUrhjYw,OK,jakarta/img0_0031.jpg,jakarta/img90_0031.jpg,jakarta/img180_0031.jpg,jakarta/img270_0031.jpg
32,236,27534839,Jalan Teratai Putih Raya,secondary,-6.2223961,106.9323829,-6.2168211,106.9314009,"{u'date': u'2016-12', u'status': u'OK', u'location': {u'lat': -6.2224116, u'lng': 106.9323507}, u'copyright': u'© 2017 Google', u'pano_id': u'dbtMRaH4e2ek1F9Pbs8taw'}",© 2017 Google,2016-12,"{u'lat': -6.2224116, u'lng': 106.9323507}",dbtMRaH4e2ek1F9Pbs8taw,OK,jakarta/img0_0032.jpg,jakarta/img90_0032.jpg,jakarta/img180_0032.jpg,jakarta/img270_0032.jpg
33,237,27534924,Jalan Wijaya Kusuma Raya,secondary,-6.2223961,106.9323829,-6.2244239,106.9322707,"{u'date': u'2016-12', u'status': u'OK', u'location': {u'lat': -6.2224116, u'lng': 106.9323507}, u'copyright': u'© 2017 Google', u'pano_id': u'dbtMRaH4e2ek1F9Pbs8taw'}",© 2017 Google,2016-12,"{u'lat': -6.2224116, u'lng': 106.9323507}",dbtMRaH4e2ek1F9Pbs8taw,OK,jakarta/img0_0033.jpg,jakarta/img90_0033.jpg,jakarta/img180_0033.jpg,jakarta/img270_0033.jpg
34,241,27534976,Jalan Delima Raya,secondary,-6.21940105641,106.926911038,-6.2163228,106.9272498,"{u'date': u'2016-01', u'status': u'OK', u'location': {u'lat': -6.2193715995, u'lng': 106.926888873}, u'copyright': u'© 2017 Google', u'pano_id': u'veQtj38WAmeJk5ZwFEpObg'}",© 2017 Google,2016-01,"{u'lat': -6.2193715995, u'lng': 106.926888873}",veQtj38WAmeJk5ZwFEpObg,OK,jakarta/img0_0034.jpg,jakarta/img90_0034.jpg,jakarta/img180_0034.jpg,jakarta/img270_0034.jpg
35,250,27945891,Jalan Kol. Soegiono,primary,-6.22968647763,106.90779014,-6.2295829158,106.90327414,"{u'date': u'2016-12', u'status': u'OK', u'location': {u'lat': -6.22967875161, u'lng': 106.907813088}, u'copyright': u'© 2017 Google', u'pano_id': u'gVvj4teL9BO7c1UxJIRcPA'}",© 2017 Google,2016-12,"{u'lat': -6.22967875161, u'lng': 106.907813088}",gVvj4teL9BO7c1UxJIRcPA,OK,jakarta/img0_0035.jpg,jakarta/img90_0035.jpg,jakarta/img180_0035.jpg,jakarta/img270_0035.jpg
36,253,27962043,Niaga Hijau Raya,secondary,-6.2821276,106.775113,-6.2870588,106.7797393,"{u'date': u'2015-09', u'status': u'OK', u'location': {u'lat': -6.28212752331, u'lng': 106.775122325}, u'copyright': u'© 2017 Google', u'pano_id': u'gVrIafKp5moU5dNAH5Hqwg'}",© 2017 Google,2015-09,"{u'lat': -6.28212752331, u'lng': 106.775122325}",gVrIafKp5moU5dNAH5Hqwg,OK,jakarta/img0_0036.jpg,jakarta/img90_0036.jpg,jakarta/img180_0036.jpg,jakarta/img270_0036.jpg
37,258,27989659,Melawai Raya,secondary,-6.2458696,106.7943618,-6.2459095,106.7981306,"{u'date': u'2015-06', u'status': u'OK', u'location': {u'lat': -6.245878, u'lng': 106.7943931}, u'copyright': u'© 2017 Google', u'pano_id': u'OzC9QywALKbn_T1Nu7Ly-w'}",© 2017 Google,2015-06,"{u'lat': -6.245878, u'lng': 106.7943931}",OzC9QywALKbn_T1Nu7Ly-w,OK,jakarta/img0_0037.jpg,jakarta/img90_0037.jpg,jakarta/img180_0037.jpg,jakarta/img270_0037.jpg
38,277,28132453,Jalan Widya Chandra,tertiary,-6.2293812,106.8141887,-6.228427,106.81668,"{u'date': u'2017-01', u'status': u'OK', u'location': {u'lat': -6.22941687282, u'lng': 106.814175833}, u'copyright': u'© 2017 Google', u'pano_id': u'AYGoJ5x13jra7Ici-DqrsQ'}",© 2017 Google,2017-01,"{u'lat': -6.22941687282, u'lng': 106.814175833}",AYGoJ5x13jra7Ici-DqrsQ,OK,jakarta/img0_0038.jpg,jakarta/img90_0038.jpg,jakarta/img180_0038.jpg,jakarta/img270_0038.jpg
39,280,28132517,Tulodong Bawah,tertiary,-6.2307111,106.8104122,-6.2308983,106.8098369,"{u'date': u'2017-01', u'status': u'OK', u'location': {u'lat': -6.23066913081, u'lng': 106.810372344}, u'copyright': u'© 2017 Google', u'pano_id': u'uc7LCp4hXIGWP7UCgXqYBQ'}",© 2017 Google,2017-01,"{u'lat': -6.23066913081, u'lng': 106.810372344}",uc7LCp4hXIGWP7UCgXqYBQ,OK,jakarta/img0_0039.jpg,jakarta/img90_0039.jpg,jakarta/img180_0039.jpg,jakarta/img270_0039.jpg
40,283,28137271,Jalan Kemang I B,tertiary,-6.2581227,106.8134241,-6.2556385,106.8126191,"{u'date': u'2017-01', u'status': u'OK', u'location': {u'lat': -6.25812765335, u'lng': 106.813443028}, u'copyright': u'© 2017 Google', u'pano_id': u'HCigxBgKqtFpVP8z3ZjSmA'}",© 2017 Google,2017-01,"{u'lat': -6.25812765335, u'lng': 106.813443028}",HCigxBgKqtFpVP8z3ZjSmA,OK,jakarta/img0_0040.jpg,jakarta/img90_0040.jpg,jakarta/img180_0040.jpg,jakarta/img270_0040.jpg
41,317,28164944,,primary,-6.3079964,106.8839859,-6.3066022,106.8804511,"{u'date': u'2017-01', u'status': u'OK', u'location': {u'lat': -6.3079481, u'lng': 106.8839642}, u'copyright': u'© 2017 Google', u'pano_id': u'Lhj1TcZQz_aQNnf-9uBmOQ'}",© 2017 Google,2017-01,"{u'lat': -6.3079481, u'lng': 106.8839642}",Lhj1TcZQz_aQNnf-9uBmOQ,OK,jakarta/img0_0041.jpg,jakarta/img90_0041.jpg,jakarta/img180_0041.jpg,jakarta/img270_0041.jpg
42,318,28165319,,primary,-6.3061784,106.8870893,-6.3076255,106.8856028,"{u'date': u'2016-12', u'status': u'OK', u'location': {u'lat': -6.30614369236, u'lng': 106.887136807}, u'copyright': u'© 2017 Google', u'pano_id': u'EZYdEKXPNr4m6LZYHfljCw'}",© 2017 Google,2016-12,"{u'lat': -6.30614369236, u'lng': 106.887136807}",EZYdEKXPNr4m6LZYHfljCw,OK,jakarta/img0_0042.jpg,jakarta/img90_0042.jpg,jakarta/img180_0042.jpg,jakarta/img270_0042.jpg
43,329,28177100,,tertiary,-6.2647379,106.8725266,-6.2647794,106.873342,"{u'date': u'2017-01', u'status': u'OK', u'location': {u'lat': -6.26472022156, u'lng': 106.872521367}, u'copyright': u'© 2017 Google', u'pano_id': u'0sa1lqQaFLf-fGw638mX7w'}",© 2017 Google,2017-01,"{u'lat': -6.26472022156, u'lng': 106.872521367}",0sa1lqQaFLf-fGw638mX7w,OK,jakarta/img0_0043.jpg,jakarta/img90_0043.jpg,jakarta/img180_0043.jpg,jakarta/img270_0043.jpg
44,334,28177958,,primary,-6.306126,106.8894309,-6.3063563,106.8867948,"{u'date': u'2015-12', u'status': u'OK', u'location': {u'lat': -6.30608032198, u'lng': 106.889401499}, u'copyright': u'© 2017 Google', u'pano_id': u'BeycrH4P4pn2tuyOBBbr7w'}",© 2017 Google,2015-12,"{u'lat': -6.30608032198, u'lng': 106.889401499}",BeycrH4P4pn2tuyOBBbr7w,OK,jakarta/img0_0044.jpg,jakarta/img90_0044.jpg,jakarta/img180_0044.jpg,jakarta/img270_0044.jpg
45,340,28178861,,primary,-6.3091283,106.8987777,-6.3088048,106.8990136,"{u'date': u'2016-12', u'status': u'OK', u'location': {u'lat': -6.30912417946, u'lng': 106.898773554}, u'copyright': u'© 2017 Google', u'pano_id': u'qtUdD-bFcJa5xYFFZ7nmpg'}",© 2017 Google,2016-12,"{u'lat': -6.30912417946, u'lng': 106.898773554}",qtUdD-bFcJa5xYFFZ7nmpg,OK,jakarta/img0_0045.jpg,jakarta/img90_0045.jpg,jakarta/img180_0045.jpg,jakarta/img270_0045.jpg
46,342,28188233,Jalan Mabes Hankam,primary,-6.3027893924,106.884068172,-6.30452424383,106.886750123,"{u'date': u'2016-12', u'status': u'OK', u'location': {u'lat': -6.30285512437, u'lng': 106.884028634}, u'copyright': u'© 2017 Google', u'pano_id': u'6oNyaS6MxBpLrgqwPzaQnA'}",© 2017 Google,2016-12,"{u'lat': -6.30285512437, u'lng': 106.884028634}",6oNyaS6MxBpLrgqwPzaQnA,OK,jakarta/img0_0046.jpg,jakarta/img90_0046.jpg,jakarta/img180_0046.jpg,jakarta/img270_0046.jpg
47,343,28188233,Jalan Mabes Hankam,primary,-6.30452424383,106.886750123,-6.3055777,106.8894401,"{u'date': u'2016-12', u'status': u'OK', u'location': {u'lat': -6.30452122298, u'lng': 106.88676574}, u'copyright': u'© 2017 Google', u'pano_id': u'pXpVxp3nXDq-TnPq1hHTOw'}",© 2017 Google,2016-12,"{u'lat': -6.30452122298, u'lng': 106.88676574}",pXpVxp3nXDq-TnPq1hHTOw,OK,jakarta/img0_0047.jpg,jakarta/img90_0047.jpg,jakarta/img180_0047.jpg,jakarta/img270_0047.jpg
48,347,28189046,Jalan Raya Bogor,trunk,-6.3101215,106.86282,-6.30614886389,106.864973248,"{u'date': u'2016-12', u'status': u'OK', u'location': {u'lat': -6.31007658671, u'lng': 106.862799081}, u'copyright': u'© 2017 Google', u'pano_id': u'PAT_FQtwyTP4pQohxcYU_g'}",© 2017 Google,2016-12,"{u'lat': -6.31007658671, u'lng': 106.862799081}",PAT_FQtwyTP4pQohxcYU_g,OK,jakarta/img0_0048.jpg,jakarta/img90_0048.jpg,jakarta/img180_0048.jpg,jakarta/img270_0048.jpg
